Publication,Scenario,Region,Category,Product,Flow,Unit,Year,Value
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Natural gas,Electricity generation,TWh,2050,8431.56
World Energy Outlook 2021,Stated Policies Scenario,North America,Energy,Natural gas,Electricity generation,TWh,2010,1216.75
World Energy Outlook 2021,Stated Policies Scenario,North America,Energy,Natural gas,Electricity generation,TWh,2019,1926.38
World Energy Outlook 2021,Stated Policies Scenario,North America,Energy,Natural gas,Electricity generation,TWh,2020,1955.27
World Energy Outlook 2021,Stated Policies Scenario,North America,Energy,Natural gas,Electricity generation,TWh,2030,2046.12
World Energy Outlook 2021,Stated Policies Scenario,North America,Energy,Natural gas,Electricity generation,TWh,2050,1967.03
World Energy Outlook 2021,Stated Policies Scenario,United States,Energy,Natural gas,Electricity generation,TWh,2010,1017.87
World Energy Outlook 2021,Stated Policies Scenario,United States,Energy,Natural gas,Electricity generation,TWh,2019,1639.82
World Energy Outlook 2021,Stated Policies Scenario,United States,Energy,Natural gas,Electricity generation,TWh,2020,1676.28
World Energy Outlook 2021,Stated Policies Scenario,United States,Energy,Natural gas,Electricity generation,TWh,2030,1680.86
World Energy Outlook 2021,Stated Policies Scenario,United States,Energy,Natural gas,Electricity generation,TWh,2050,1554.64
World Energy Outlook 2021,Stated Policies Scenario,Central and South America,Energy,Natural gas,Electricity generation,TWh,2010,178.08
World Energy Outlook 2021,Stated Policies Scenario,Central and South America,Energy,Natural gas,Electricity generation,TWh,2019,251.51
World Energy Outlook 2021,Stated Policies Scenario,Central and South America,Energy,Natural gas,Electricity generation,TWh,2020,241.78
World Energy Outlook 2021,Stated Policies Scenario,Central and South America,Energy,Natural gas,Electricity generation,TWh,2030,230.28
World Energy Outlook 2021,Stated Policies Scenario,Central and South America,Energy,Natural gas,Electricity generation,TWh,2050,234.22
World Energy Outlook 2021,Stated Policies Scenario,Brazil,Energy,Natural gas,Electricity generation,TWh,2010,36.48
World Energy Outlook 2021,Stated Policies Scenario,Brazil,Energy,Natural gas,Electricity generation,TWh,2019,60.45
World Energy Outlook 2021,Stated Policies Scenario,Brazil,Energy,Natural gas,Electricity generation,TWh,2020,55.01
World Energy Outlook 2021,Stated Policies Scenario,Brazil,Energy,Natural gas,Electricity generation,TWh,2030,31.43
World Energy Outlook 2021,Stated Policies Scenario,Brazil,Energy,Natural gas,Electricity generation,TWh,2050,62.19
World Energy Outlook 2021,Stated Policies Scenario,Europe,Energy,Natural gas,Electricity generation,TWh,2010,947.38
World Energy Outlook 2021,Stated Policies Scenario,Europe,Energy,Natural gas,Electricity generation,TWh,2019,864.04
World Energy Outlook 2021,Stated Policies Scenario,Europe,Energy,Natural gas,Electricity generation,TWh,2020,846.34
World Energy Outlook 2021,Stated Policies Scenario,Europe,Energy,Natural gas,Electricity generation,TWh,2030,802.32
World Energy Outlook 2021,Stated Policies Scenario,Europe,Energy,Natural gas,Electricity generation,TWh,2050,632.98
World Energy Outlook 2021,Stated Policies Scenario,European Union,Energy,Natural gas,Electricity generation,TWh,2010,590.11
World Energy Outlook 2021,Stated Policies Scenario,European Union,Energy,Natural gas,Electricity generation,TWh,2019,569.28
World Energy Outlook 2021,Stated Policies Scenario,European Union,Energy,Natural gas,Electricity generation,TWh,2020,555.84
World Energy Outlook 2021,Stated Policies Scenario,European Union,Energy,Natural gas,Electricity generation,TWh,2030,534.49
World Energy Outlook 2021,Stated Policies Scenario,European Union,Energy,Natural gas,Electricity generation,TWh,2050,355.74
World Energy Outlook 2021,Stated Policies Scenario,Africa,Energy,Natural gas,Electricity generation,TWh,2010,220.13
World Energy Outlook 2021,Stated Policies Scenario,Africa,Energy,Natural gas,Electricity generation,TWh,2019,331
World Energy Outlook 2021,Stated Policies Scenario,Africa,Energy,Natural gas,Electricity generation,TWh,2020,329.22
World Energy Outlook 2021,Stated Policies Scenario,Africa,Energy,Natural gas,Electricity generation,TWh,2030,431.23
World Energy Outlook 2021,Stated Policies Scenario,Africa,Energy,Natural gas,Electricity generation,TWh,2050,705.24
World Energy Outlook 2021,Stated Policies Scenario,Middle East,Energy,Natural gas,Electricity generation,TWh,2010,527.37
World Energy Outlook 2021,Stated Policies Scenario,Middle East,Energy,Natural gas,Electricity generation,TWh,2019,868.67
World Energy Outlook 2021,Stated Policies Scenario,Middle East,Energy,Natural gas,Electricity generation,TWh,2020,843.87
World Energy Outlook 2021,Stated Policies Scenario,Middle East,Energy,Natural gas,Electricity generation,TWh,2030,1148.86
World Energy Outlook 2021,Stated Policies Scenario,Middle East,Energy,Natural gas,Electricity generation,TWh,2050,1574.11
World Energy Outlook 2021,Stated Policies Scenario,Eurasia,Energy,Natural gas,Electricity generation,TWh,2010,603.05
World Energy Outlook 2021,Stated Policies Scenario,Eurasia,Energy,Natural gas,Electricity generation,TWh,2019,642.42
World Energy Outlook 2021,Stated Policies Scenario,Eurasia,Energy,Natural gas,Electricity generation,TWh,2020,597.84
World Energy Outlook 2021,Stated Policies Scenario,Eurasia,Energy,Natural gas,Electricity generation,TWh,2030,834.87
World Energy Outlook 2021,Stated Policies Scenario,Eurasia,Energy,Natural gas,Electricity generation,TWh,2050,951
World Energy Outlook 2021,Stated Policies Scenario,Russia,Energy,Natural gas,Electricity generation,TWh,2010,520.53
World Energy Outlook 2021,Stated Policies Scenario,Russia,Energy,Natural gas,Electricity generation,TWh,2019,514.28
World Energy Outlook 2021,Stated Policies Scenario,Russia,Energy,Natural gas,Electricity generation,TWh,2020,470.72
World Energy Outlook 2021,Stated Policies Scenario,Russia,Energy,Natural gas,Electricity generation,TWh,2030,653.6
World Energy Outlook 2021,Stated Policies Scenario,Russia,Energy,Natural gas,Electricity generation,TWh,2050,652.71
World Energy Outlook 2021,Stated Policies Scenario,Asia Pacific,Energy,Natural gas,Electricity generation,TWh,2010,1150.69
World Energy Outlook 2021,Stated Policies Scenario,Asia Pacific,Energy,Natural gas,Electricity generation,TWh,2019,1471.81
World Energy Outlook 2021,Stated Policies Scenario,Asia Pacific,Energy,Natural gas,Electricity generation,TWh,2020,1442.85
World Energy Outlook 2021,Stated Policies Scenario,Asia Pacific,Energy,Natural gas,Electricity generation,TWh,2030,1627.61
World Energy Outlook 2021,Stated Policies Scenario,Asia Pacific,Energy,Natural gas,Electricity generation,TWh,2050,2366.97
World Energy Outlook 2021,Stated Policies Scenario,China,Energy,Natural gas,Electricity generation,TWh,2010,92.46
World Energy Outlook 2021,Stated Policies Scenario,China,Energy,Natural gas,Electricity generation,TWh,2019,226.44
World Energy Outlook 2021,Stated Policies Scenario,China,Energy,Natural gas,Electricity generation,TWh,2020,229.54
World Energy Outlook 2021,Stated Policies Scenario,China,Energy,Natural gas,Electricity generation,TWh,2030,307.56
World Energy Outlook 2021,Stated Policies Scenario,China,Energy,Natural gas,Electricity generation,TWh,2050,538.76
World Energy Outlook 2021,Stated Policies Scenario,India,Energy,Natural gas,Electricity generation,TWh,2010,107.39
World Energy Outlook 2021,Stated Policies Scenario,India,Energy,Natural gas,Electricity generation,TWh,2019,64.94
World Energy Outlook 2021,Stated Policies Scenario,India,Energy,Natural gas,Electricity generation,TWh,2020,68.63
World Energy Outlook 2021,Stated Policies Scenario,India,Energy,Natural gas,Electricity generation,TWh,2030,119.98
World Energy Outlook 2021,Stated Policies Scenario,India,Energy,Natural gas,Electricity generation,TWh,2050,172.12
World Energy Outlook 2021,Stated Policies Scenario,Japan,Energy,Natural gas,Electricity generation,TWh,2010,332.29
World Energy Outlook 2021,Stated Policies Scenario,Japan,Energy,Natural gas,Electricity generation,TWh,2019,385.49
World Energy Outlook 2021,Stated Policies Scenario,Japan,Energy,Natural gas,Electricity generation,TWh,2020,366.48
World Energy Outlook 2021,Stated Policies Scenario,Japan,Energy,Natural gas,Electricity generation,TWh,2030,212.75
World Energy Outlook 2021,Stated Policies Scenario,Japan,Energy,Natural gas,Electricity generation,TWh,2050,139.36
World Energy Outlook 2021,Stated Policies Scenario,Southeast Asia,Energy,Natural gas,Electricity generation,TWh,2010,335.77
World Energy Outlook 2021,Stated Policies Scenario,Southeast Asia,Energy,Natural gas,Electricity generation,TWh,2019,376.32
World Energy Outlook 2021,Stated Policies Scenario,Southeast Asia,Energy,Natural gas,Electricity generation,TWh,2020,360.28
World Energy Outlook 2021,Stated Policies Scenario,Southeast Asia,Energy,Natural gas,Electricity generation,TWh,2030,536.8
World Energy Outlook 2021,Stated Policies Scenario,Southeast Asia,Energy,Natural gas,Electricity generation,TWh,2050,857.36
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Natural gas,Electricity generation,TWh,2030,6611.06
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Natural gas,Electricity generation,TWh,2050,6306.81
World Energy Outlook 2021,Announced Pledges Scenario,North America,Energy,Natural gas,Electricity generation,TWh,2030,1570.92
World Energy Outlook 2021,Announced Pledges Scenario,North America,Energy,Natural gas,Electricity generation,TWh,2050,531.19
World Energy Outlook 2021,Announced Pledges Scenario,United States,Energy,Natural gas,Electricity generation,TWh,2030,1235.61
World Energy Outlook 2021,Announced Pledges Scenario,United States,Energy,Natural gas,Electricity generation,TWh,2050,177.44
World Energy Outlook 2021,Announced Pledges Scenario,Central and South America,Energy,Natural gas,Electricity generation,TWh,2030,222.89
World Energy Outlook 2021,Announced Pledges Scenario,Central and South America,Energy,Natural gas,Electricity generation,TWh,2050,161.94
World Energy Outlook 2021,Announced Pledges Scenario,Brazil,Energy,Natural gas,Electricity generation,TWh,2030,25.3
World Energy Outlook 2021,Announced Pledges Scenario,Brazil,Energy,Natural gas,Electricity generation,TWh,2050,26.48
World Energy Outlook 2021,Announced Pledges Scenario,Europe,Energy,Natural gas,Electricity generation,TWh,2030,741.91
World Energy Outlook 2021,Announced Pledges Scenario,Europe,Energy,Natural gas,Electricity generation,TWh,2050,291.5
World Energy Outlook 2021,Announced Pledges Scenario,European Union,Energy,Natural gas,Electricity generation,TWh,2030,458.6
World Energy Outlook 2021,Announced Pledges Scenario,European Union,Energy,Natural gas,Electricity generation,TWh,2050,40.91
World Energy Outlook 2021,Announced Pledges Scenario,Africa,Energy,Natural gas,Electricity generation,TWh,2030,429.91
World Energy Outlook 2021,Announced Pledges Scenario,Africa,Energy,Natural gas,Electricity generation,TWh,2050,689.44
World Energy Outlook 2021,Announced Pledges Scenario,Middle East,Energy,Natural gas,Electricity generation,TWh,2030,1148.86
World Energy Outlook 2021,Announced Pledges Scenario,Middle East,Energy,Natural gas,Electricity generation,TWh,2050,1574.09
World Energy Outlook 2021,Announced Pledges Scenario,Eurasia,Energy,Natural gas,Electricity generation,TWh,2030,834.87
World Energy Outlook 2021,Announced Pledges Scenario,Eurasia,Energy,Natural gas,Electricity generation,TWh,2050,951
World Energy Outlook 2021,Announced Pledges Scenario,Russia,Energy,Natural gas,Electricity generation,TWh,2030,653.6
World Energy Outlook 2021,Announced Pledges Scenario,Russia,Energy,Natural gas,Electricity generation,TWh,2050,652.71
World Energy Outlook 2021,Announced Pledges Scenario,Asia Pacific,Energy,Natural gas,Electricity generation,TWh,2030,1661.7
World Energy Outlook 2021,Announced Pledges Scenario,Asia Pacific,Energy,Natural gas,Electricity generation,TWh,2050,2107.65
World Energy Outlook 2021,Announced Pledges Scenario,China,Energy,Natural gas,Electricity generation,TWh,2030,287.69
World Energy Outlook 2021,Announced Pledges Scenario,China,Energy,Natural gas,Electricity generation,TWh,2050,493.51
World Energy Outlook 2021,Announced Pledges Scenario,India,Energy,Natural gas,Electricity generation,TWh,2030,119.98
World Energy Outlook 2021,Announced Pledges Scenario,India,Energy,Natural gas,Electricity generation,TWh,2050,172.12
World Energy Outlook 2021,Announced Pledges Scenario,Japan,Energy,Natural gas,Electricity generation,TWh,2030,204.25
World Energy Outlook 2021,Announced Pledges Scenario,Japan,Energy,Natural gas,Electricity generation,TWh,2050,101.82
World Energy Outlook 2021,Announced Pledges Scenario,Southeast Asia,Energy,Natural gas,Electricity generation,TWh,2030,536.8
World Energy Outlook 2021,Announced Pledges Scenario,Southeast Asia,Energy,Natural gas,Electricity generation,TWh,2050,857.36
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Natural gas,Electricity generation,TWh,2030,6441.85
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Natural gas,Electricity generation,TWh,2050,2754.83
World Energy Outlook 2021,Sustainable Development Scenario,North America,Energy,Natural gas,Electricity generation,TWh,2030,1509.05
World Energy Outlook 2021,Sustainable Development Scenario,North America,Energy,Natural gas,Electricity generation,TWh,2050,290.09
World Energy Outlook 2021,Sustainable Development Scenario,United States,Energy,Natural gas,Electricity generation,TWh,2030,1235.61
World Energy Outlook 2021,Sustainable Development Scenario,United States,Energy,Natural gas,Electricity generation,TWh,2050,177.44
World Energy Outlook 2021,Sustainable Development Scenario,Central and South America,Energy,Natural gas,Electricity generation,TWh,2030,178.97
World Energy Outlook 2021,Sustainable Development Scenario,Central and South America,Energy,Natural gas,Electricity generation,TWh,2050,86.27
World Energy Outlook 2021,Sustainable Development Scenario,Brazil,Energy,Natural gas,Electricity generation,TWh,2030,25.3
World Energy Outlook 2021,Sustainable Development Scenario,Brazil,Energy,Natural gas,Electricity generation,TWh,2050,26.48
World Energy Outlook 2021,Sustainable Development Scenario,Europe,Energy,Natural gas,Electricity generation,TWh,2030,733.77
World Energy Outlook 2021,Sustainable Development Scenario,Europe,Energy,Natural gas,Electricity generation,TWh,2050,102.85
World Energy Outlook 2021,Sustainable Development Scenario,European Union,Energy,Natural gas,Electricity generation,TWh,2030,458.6
World Energy Outlook 2021,Sustainable Development Scenario,European Union,Energy,Natural gas,Electricity generation,TWh,2050,40.91
World Energy Outlook 2021,Sustainable Development Scenario,Africa,Energy,Natural gas,Electricity generation,TWh,2030,366.07
World Energy Outlook 2021,Sustainable Development Scenario,Africa,Energy,Natural gas,Electricity generation,TWh,2050,208.92
World Energy Outlook 2021,Sustainable Development Scenario,Middle East,Energy,Natural gas,Electricity generation,TWh,2030,815.9
World Energy Outlook 2021,Sustainable Development Scenario,Middle East,Energy,Natural gas,Electricity generation,TWh,2050,374.77
World Energy Outlook 2021,Sustainable Development Scenario,Eurasia,Energy,Natural gas,Electricity generation,TWh,2030,806.62
World Energy Outlook 2021,Sustainable Development Scenario,Eurasia,Energy,Natural gas,Electricity generation,TWh,2050,366.68
World Energy Outlook 2021,Sustainable Development Scenario,Russia,Energy,Natural gas,Electricity generation,TWh,2030,620.06
World Energy Outlook 2021,Sustainable Development Scenario,Russia,Energy,Natural gas,Electricity generation,TWh,2050,232.09
